Timestamp,Device Name,MessageType,Data
2025-08-26 15:08:36.471217,Processor,Option,'PrintToTrace,True'
2025-08-26 15:08:36.487940,iPad,Option,'PrintToTrace,True'
2025-08-26 15:08:36.513856,Phone,Option,'PrintToTrace,True'
2025-08-26 15:08:36.516575,MainTP,Option,'PrintToTrace,True'
2025-08-26 15:08:36.516575,MainTP,Command,'AddPanel,panel0'
2025-08-26 15:08:36.516575,MainTP,Command,'AddPanel,panel1'
2025-08-26 15:08:36.527394,AVR,Option,'PrintToTrace,True'
2025-08-26 15:08:36.528387,Projector,Option,'PrintToTrace,True'
2025-08-26 15:08:36.529386,Projector,Event,'ConnectionStatus,Disconnected,None'
2025-08-26 15:08:37.035217,MainTP,Command,'HideAllPopups'
2025-08-26 15:08:37.035217,MainTP,Command,'ShowPage,Start Page'
2025-08-26 15:08:47.046696,Projector,Command,'Connect'
2025-08-26 15:08:47.312611,Projector,Event,'ConnectionStatus,Connected,None'
2025-08-26 15:08:47.434058,MainTP,Command,'SetText,Label,100,lbl_projector,Projector\nStatus'
2025-08-26 15:08:57.441898,Projector,Command,'UpdatePower,None'
2025-08-26 15:08:57.441898,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:08:57.741907,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:08:57.741907,Projector,Event,'Power,Off,None'
2025-08-26 15:08:57.830159,MainTP,Command,'SetStateButton,101,btn_projector,0'
2025-08-26 15:08:57.830159,MainTP,Command,'SetTextButton,101,btn_projector,Off'
2025-08-26 15:08:57.830159,MainTP,Command,'ShowPage,Start Page'
2025-08-26 15:08:57.830159,MainTP,Command,'HideAllPopups'
2025-08-26 15:08:57.830159,Projector,Event,'Input,None,None'
2025-08-26 15:08:57.830159,Projector,Event,'DisplayMode,None,None'
2025-08-26 15:09:07.844453,Projector,Command,'UpdatePower,None'
2025-08-26 15:09:07.844453,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:09:07.917987,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:09:17.929887,Projector,Command,'UpdatePower,None'
2025-08-26 15:09:17.929887,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:09:18.147217,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:09:28.177653,Projector,Command,'UpdatePower,None'
2025-08-26 15:09:28.178649,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:09:28.342843,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:09:38.362823,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:09:38.362823,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:09:38.664092,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:09:48.682694,Projector,Command,'UpdatePower,None'
2025-08-26 15:09:48.682694,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:09:49.111760,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:09:59.130757,Projector,Command,'UpdatePower,None'
2025-08-26 15:09:59.130757,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:09:59.415440,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:10:09.429285,Projector,Command,'UpdatePower,None'
2025-08-26 15:10:09.429285,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:10:09.748265,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:10:19.766973,Projector,Command,'UpdatePower,None'
2025-08-26 15:10:19.766973,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:10:19.935708,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:10:29.949572,Projector,Command,'UpdatePower,None'
2025-08-26 15:10:29.949572,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:10:30.090881,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:10:40.099110,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:10:40.099110,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:10:40.370354,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:10:50.391264,Projector,Command,'UpdatePower,None'
2025-08-26 15:10:50.391264,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:10:51.343444,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:11:01.362449,Projector,Command,'UpdatePower,None'
2025-08-26 15:11:01.362449,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:11:01.807489,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:11:11.825274,Projector,Command,'UpdatePower,None'
2025-08-26 15:11:11.825274,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:11:12.076304,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:11:22.095585,Projector,Command,'UpdatePower,None'
2025-08-26 15:11:22.095585,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:11:22.242163,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:11:32.258813,Projector,Command,'UpdatePower,None'
2025-08-26 15:11:32.258813,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:11:32.514285,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:11:42.532266,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:11:42.532266,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:11:42.878651,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:11:52.887558,Projector,Command,'UpdatePower,None'
2025-08-26 15:11:52.887558,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:11:53.178872,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:12:03.193325,Projector,Command,'UpdatePower,None'
2025-08-26 15:12:03.193325,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:12:03.491625,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:12:13.501103,Projector,Command,'UpdatePower,None'
2025-08-26 15:12:13.501103,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:12:13.883849,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:12:23.898861,Projector,Command,'UpdatePower,None'
2025-08-26 15:12:23.898861,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:12:24.238572,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:12:34.247425,Projector,Command,'UpdatePower,None'
2025-08-26 15:12:34.247425,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:12:34.480449,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:12:44.482683,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:12:44.482683,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:12:44.917267,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:12:54.941889,Projector,Command,'UpdatePower,None'
2025-08-26 15:12:54.941889,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:12:55.313087,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:13:05.329693,Projector,Command,'UpdatePower,None'
2025-08-26 15:13:05.329693,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:13:05.596331,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:13:15.608095,Projector,Command,'UpdatePower,None'
2025-08-26 15:13:15.608095,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:13:15.818482,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:13:25.842355,Projector,Command,'UpdatePower,None'
2025-08-26 15:13:25.842355,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:13:25.998417,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:13:36.007851,Projector,Command,'UpdatePower,None'
2025-08-26 15:13:36.009447,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:13:36.367334,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:13:46.389986,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:13:46.389986,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:13:46.629279,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:13:56.632695,Projector,Command,'UpdatePower,None'
2025-08-26 15:13:56.632695,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:13:56.958827,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:14:06.979000,Projector,Command,'UpdatePower,None'
2025-08-26 15:14:06.979000,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:14:07.284011,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:14:17.295131,Projector,Command,'UpdatePower,None'
2025-08-26 15:14:17.295131,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:14:17.680226,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:14:27.695653,Projector,Command,'UpdatePower,None'
2025-08-26 15:14:27.695653,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:14:27.867980,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:14:37.880316,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:14:37.880316,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:14:38.083345,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:14:48.095601,Projector,Command,'UpdatePower,None'
2025-08-26 15:14:48.095601,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:14:48.484246,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:14:58.498777,Projector,Command,'UpdatePower,None'
2025-08-26 15:14:58.498777,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:14:58.748725,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:15:08.766755,Projector,Command,'UpdatePower,None'
2025-08-26 15:15:08.768436,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:15:09.105917,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:15:19.118710,Projector,Command,'UpdatePower,None'
2025-08-26 15:15:19.118710,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:15:19.486903,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:15:29.504889,Projector,Command,'UpdatePower,None'
2025-08-26 15:15:29.504889,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:15:29.885030,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:15:39.900933,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:15:39.900933,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:15:40.092151,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:15:50.104235,Projector,Command,'UpdatePower,None'
2025-08-26 15:15:50.104235,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:15:50.763227,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:16:00.775836,Projector,Command,'UpdatePower,None'
2025-08-26 15:16:00.775836,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:16:01.152835,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:16:11.165083,Projector,Command,'UpdatePower,None'
2025-08-26 15:16:11.165083,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:16:11.524010,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:16:21.533103,Projector,Command,'UpdatePower,None'
2025-08-26 15:16:21.533103,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:16:21.926386,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:16:31.932341,Projector,Command,'UpdatePower,None'
2025-08-26 15:16:31.932341,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:16:32.100501,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:16:42.120849,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:16:42.120849,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:16:42.420590,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:16:52.442697,Projector,Command,'UpdatePower,None'
2025-08-26 15:16:52.442697,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:16:52.609631,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:17:02.625931,Projector,Command,'UpdatePower,None'
2025-08-26 15:17:02.625931,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:17:02.930600,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:17:12.946018,Projector,Command,'UpdatePower,None'
2025-08-26 15:17:12.946018,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:17:13.335868,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:17:23.350063,Projector,Command,'UpdatePower,None'
2025-08-26 15:17:23.350063,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:17:23.546909,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:17:33.563093,Projector,Command,'UpdatePower,None'
2025-08-26 15:17:33.563093,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:17:33.946728,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:17:43.956966,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:17:43.956966,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:17:44.323167,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:17:54.331635,Projector,Command,'UpdatePower,None'
2025-08-26 15:17:54.331635,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:17:54.516665,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:18:04.527606,Projector,Command,'UpdatePower,None'
2025-08-26 15:18:04.527606,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:18:04.898106,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:18:14.903602,Projector,Command,'UpdatePower,None'
2025-08-26 15:18:14.903602,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:18:15.282236,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:18:25.296427,Projector,Command,'UpdatePower,None'
2025-08-26 15:18:25.296427,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:18:25.541329,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:18:35.544470,Projector,Command,'UpdatePower,None'
2025-08-26 15:18:35.544470,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:18:35.919253,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:18:45.943005,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:18:45.943005,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:18:46.112162,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:18:56.124086,Projector,Command,'UpdatePower,None'
2025-08-26 15:18:56.124086,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:18:56.689321,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:19:06.714533,Projector,Command,'UpdatePower,None'
2025-08-26 15:19:06.714533,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:19:07.058643,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:19:17.082246,Projector,Command,'UpdatePower,None'
2025-08-26 15:19:17.082246,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:19:17.453746,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:19:27.468898,Projector,Command,'UpdatePower,None'
2025-08-26 15:19:27.468898,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:19:27.941132,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:19:37.966547,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 15:19:37.966547,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:19:38.152600,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:19:48.160928,Projector,Command,'UpdatePower,None'
2025-08-26 15:19:48.160928,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:19:48.511486,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:19:58.523545,Projector,Command,'UpdatePower,None'
2025-08-26 15:19:58.523545,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:19:58.801778,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:20:08.807701,Projector,Command,'UpdatePower,None'
2025-08-26 15:20:08.807701,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:20:09.179704,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:20:19.206707,Projector,Command,'UpdatePower,None'
2025-08-26 15:20:19.206707,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:20:19.550781,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:20:29.572598,Projector,Command,'UpdatePower,None'
2025-08-26 15:20:29.572598,Projector,API,To Device,'~00150 1\r'
2025-08-26 15:20:29.842401,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 15:20:39.859793,Projector,Command,'UpdatePower,None'